,text_uri,ms,result
649,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4046,0276IbnQutaybaDinawari
650,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4048,0209AbuCubayda
651,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4050,0209AbuCubayda
652,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4053,0276IbnQutaybaDinawari
653,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4054,0209AbuCubayda
654,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4055,0209AbuCubayda
655,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4056,0276IbnQutaybaDinawari
656,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4062,0276IbnQutaybaDinawari
657,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4066,0276IbnQutaybaDinawari
658,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4066,0209AbuCubayda
659,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4068,0276IbnQutaybaDinawari
660,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4071,0209AbuCubayda
661,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4077,0151IbnIshaq.Sira
662,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4082,0209AbuCubayda
663,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4084,0276IbnQutaybaDinawari
664,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4085,0276IbnQutaybaDinawari
665,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4085,0209AbuCubayda
666,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4090,0209AbuCubayda
667,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4105,0276IbnQutaybaDinawari
668,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4105,0209AbuCubayda
669,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4107,0276IbnQutaybaDinawari
670,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4107,0209AbuCubayda
671,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4108,0276IbnQutaybaDinawari
672,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4108,0209AbuCubayda
673,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4109,0276IbnQutaybaDinawari
674,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4110,0209AbuCubayda
675,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4111,0276IbnQutaybaDinawari
676,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4112,0276IbnQutaybaDinawari
677,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4112,0209AbuCubayda
678,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4114,0276IbnQutaybaDinawari
679,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4116,0276IbnQutaybaDinawari
680,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4118,0276IbnQutaybaDinawari
681,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4120,0276IbnQutaybaDinawari
682,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4120,0209AbuCubayda
683,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4121,0276IbnQutaybaDinawari
684,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4122,0276IbnQutaybaDinawari
685,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4122,0209AbuCubayda
686,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4124,0209AbuCubayda
687,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4125,0209AbuCubayda
688,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4136,0209AbuCubayda
689,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4137,0209AbuCubayda
690,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4140,0209AbuCubayda
691,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4145,0209AbuCubayda
692,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4150,0276IbnQutaybaDinawari
693,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4151,0209AbuCubayda
694,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4152,0209AbuCubayda
695,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4153,0209AbuCubayda
696,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4158,0276IbnQutaybaDinawari
697,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4161,0209AbuCubayda
698,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4162,0276IbnQutaybaDinawari
699,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4169,0276IbnQutaybaDinawari
700,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4169,0209AbuCubayda
701,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4173,0276IbnQutaybaDinawari
702,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4173,0209AbuCubayda
703,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4179,0209AbuCubayda
704,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4182,0276IbnQutaybaDinawari
705,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4185,0209AbuCubayda
706,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4187,0276IbnQutaybaDinawari
707,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4192,0209AbuCubayda
708,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4194,0209AbuCubayda
709,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4198,0276IbnQutaybaDinawari
710,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4198,0209AbuCubayda
711,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4200,0276IbnQutaybaDinawari
712,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4205,0209AbuCubayda
713,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4206,0209AbuCubayda
714,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4207,0209AbuCubayda
715,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4210,0209AbuCubayda
716,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4214,0209AbuCubayda
717,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4216,0209AbuCubayda
718,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4218,0276IbnQutaybaDinawari
719,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4218,0209AbuCubayda
720,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4219,0276IbnQutaybaDinawari
721,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4220,0209AbuCubayda
722,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4228,0209AbuCubayda
723,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4231,0209AbuCubayda
724,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4235,0209AbuCubayda
725,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4238,0209AbuCubayda
726,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4241,0209AbuCubayda
727,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4244,0209AbuCubayda
728,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4245,0209AbuCubayda
729,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4253,0209AbuCubayda
730,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4254,0209AbuCubayda
731,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4255,0209AbuCubayda
732,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4263,0276IbnQutaybaDinawari
733,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4263,0209AbuCubayda
734,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4266,0209AbuCubayda
735,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4270,0209AbuCubayda
736,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4274,0276IbnQutaybaDinawari
737,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4274,0209AbuCubayda
738,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4281,0209AbuCubayda
739,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4284,0209AbuCubayda
740,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4286,0209AbuCubayda
741,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4291,0209AbuCubayda
742,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4298,0209AbuCubayda
743,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4300,0209AbuCubayda
744,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4302,0209AbuCubayda
745,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4312,0276IbnQutaybaDinawari
746,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4316,0209AbuCubayda
747,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4317,0209AbuCubayda
748,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4321,0209AbuCubayda
749,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4323,0209AbuCubayda
750,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4326,0209AbuCubayda
751,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4328,0209AbuCubayda
752,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4330,0209AbuCubayda
753,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4331,0276IbnQutaybaDinawari
754,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4331,0209AbuCubayda
755,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4332,0209AbuCubayda
756,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4339,0209AbuCubayda
757,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4340,0209AbuCubayda
758,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4342,0276IbnQutaybaDinawari
759,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4343,0209AbuCubayda
760,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4344,0209AbuCubayda
761,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4347,0276IbnQutaybaDinawari
762,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4352,0209AbuCubayda
763,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4355,0151IbnIshaq.Sira
764,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4357,0276IbnQutaybaDinawari
765,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4357,0209AbuCubayda
766,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4361,0276IbnQutaybaDinawari
767,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4362,0276IbnQutaybaDinawari
768,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4367,0276IbnQutaybaDinawari
769,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4367,0209AbuCubayda
770,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4369,0209AbuCubayda
771,0468IbnAhmadWahidiNaysaburi.TafsirBasit,4370,0276IbnQutaybaDinawari
0,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0008,0209AbuCubayda
1,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0017,0209AbuCubayda
2,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0020,0209AbuCubayda
3,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0039,0209AbuCubayda
4,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0044,0209AbuCubayda
5,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0048,0209AbuCubayda
6,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0064,0209AbuCubayda
7,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0085,0209AbuCubayda
8,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0090,0198SufyanIbnCuyayna
9,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0191,0209AbuCubayda
10,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0217,0209AbuCubayda
11,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0238,0209AbuCubayda
12,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0246,0209AbuCubayda
13,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0264,0276IbnQutaybaDinawari
14,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0267,0209AbuCubayda
15,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0272,0209AbuCubayda
16,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0292,0209AbuCubayda
17,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0312,0209AbuCubayda
18,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0336,0209AbuCubayda
19,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0339,0209AbuCubayda
20,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0345,0276IbnQutaybaDinawari
21,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0398,0276IbnQutaybaDinawari
22,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0401,0209AbuCubayda
23,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0413,0276IbnQutaybaDinawari
24,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0428,0209AbuCubayda
25,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0464,0276IbnQutaybaDinawari
26,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0485,0209AbuCubayda
27,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0498,0276IbnQutaybaDinawari
28,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0512,0276IbnQutaybaDinawari
29,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0515,0209AbuCubayda
30,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0517,0209AbuCubayda
31,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0563,0209AbuCubayda
32,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0574,0209AbuCubayda
33,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0607,0276IbnQutaybaDinawari
34,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0609,0209AbuCubayda
35,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0610,0276IbnQutaybaDinawari
36,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0626,0276IbnQutaybaDinawari
37,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0653,0198SufyanIbnCuyayna
38,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0689,0276IbnQutaybaDinawari
39,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0700,0276IbnQutaybaDinawari
40,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0709,0151IbnIshaq.Sira
41,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0727,0209AbuCubayda
42,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0738,0198SufyanIbnCuyayna
43,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0746,0151IbnIshaq.Sira
44,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0756,0209AbuCubayda
45,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0758,0151IbnIshaq.Sira
46,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0762,0151IbnIshaq.Sira
47,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0785,0276IbnQutaybaDinawari
48,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0790,0276IbnQutaybaDinawari
49,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0799,0209AbuCubayda
50,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0820,0276IbnQutaybaDinawari
51,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0827,0151IbnIshaq.Sira
52,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0828,0151IbnIshaq.Sira
53,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0839,0151IbnIshaq.Sira
54,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0840,0209AbuCubayda
55,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0849,0276IbnQutaybaDinawari
56,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0855,0276IbnQutaybaDinawari
57,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0878,0209AbuCubayda
58,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0902,0209AbuCubayda
59,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0911,0209AbuCubayda
60,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0924,0209AbuCubayda
61,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0935,0209AbuCubayda
62,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0953,0209AbuCubayda
63,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0957,0209AbuCubayda
64,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0960,0276IbnQutaybaDinawari
65,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0969,0276IbnQutaybaDinawari
66,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0979,0276IbnQutaybaDinawari
67,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,0999,0276IbnQutaybaDinawari
68,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1003,0276IbnQutaybaDinawari
69,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1013,0209AbuCubayda
70,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1020,0276IbnQutaybaDinawari
71,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1025,0209AbuCubayda
72,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1039,0198SufyanIbnCuyayna
73,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1052,0209AbuCubayda
74,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1056,0151IbnIshaq.Sira
75,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1061,0209AbuCubayda
76,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1074,0276IbnQutaybaDinawari
77,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1101,0209AbuCubayda
78,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1105,0276IbnQutaybaDinawari
79,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1109,0276IbnQutaybaDinawari
80,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1113,0209AbuCubayda
81,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1129,0276IbnQutaybaDinawari
82,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1140,0209AbuCubayda
83,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1146,0151IbnIshaq.Sira
84,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1148,0151IbnIshaq.Sira
85,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1148,0209AbuCubayda
86,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1149,0151IbnIshaq.Sira
87,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1150,0151IbnIshaq.Sira
88,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1162,0276IbnQutaybaDinawari
89,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1163,0276IbnQutaybaDinawari
90,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1172,0276IbnQutaybaDinawari
91,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1177,0276IbnQutaybaDinawari
92,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1181,0276IbnQutaybaDinawari
93,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1186,0151IbnIshaq.Sira
94,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1197,0276IbnQutaybaDinawari
95,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1207,0276IbnQutaybaDinawari
96,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1227,0276IbnQutaybaDinawari
97,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1247,0209AbuCubayda
98,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1258,0209AbuCubayda
99,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1263,0209AbuCubayda
100,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1274,0276IbnQutaybaDinawari
101,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1284,0276IbnQutaybaDinawari
102,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1287,0276IbnQutaybaDinawari
103,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1296,0276IbnQutaybaDinawari
104,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1311,0276IbnQutaybaDinawari
105,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1316,0209AbuCubayda
106,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1317,0209AbuCubayda
107,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1321,0276IbnQutaybaDinawari
108,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1322,0209AbuCubayda
109,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1326,0151IbnIshaq.Sira
110,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1328,0209AbuCubayda
111,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1332,0276IbnQutaybaDinawari
112,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1335,0209AbuCubayda
113,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1337,0209AbuCubayda
114,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1357,0209AbuCubayda
115,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1360,0151IbnIshaq.Sira
116,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1362,0276IbnQutaybaDinawari
117,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1382,0209AbuCubayda
118,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1383,0151IbnIshaq.Sira
119,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1386,0209AbuCubayda
120,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1397,0276IbnQutaybaDinawari
121,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1403,0209AbuCubayda
122,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1423,0209AbuCubayda
123,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1428,0276IbnQutaybaDinawari
124,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1439,0276IbnQutaybaDinawari
125,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1468,0209AbuCubayda
126,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1472,0276IbnQutaybaDinawari
127,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1472,0151IbnIshaq.Sira
128,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1478,0209AbuCubayda
129,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1485,0209AbuCubayda
130,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1507,0209AbuCubayda
131,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1509,0276IbnQutaybaDinawari
132,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1511,0209AbuCubayda
133,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1516,0276IbnQutaybaDinawari
134,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1537,0276IbnQutaybaDinawari
135,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1573,0151IbnIshaq.Sira
136,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1600,0209AbuCubayda
137,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1614,0209AbuCubayda
138,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1673,0276IbnQutaybaDinawari
139,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1682,0209AbuCubayda
140,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1683,0276IbnQutaybaDinawari
141,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1691,0276IbnQutaybaDinawari
142,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1701,0276IbnQutaybaDinawari
143,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1703,0209AbuCubayda
144,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1729,0209AbuCubayda
145,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1732,0209AbuCubayda
146,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1747,0276IbnQutaybaDinawari
147,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1759,0276IbnQutaybaDinawari
148,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1764,0276IbnQutaybaDinawari
149,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1767,0276IbnQutaybaDinawari
150,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1786,0209AbuCubayda
151,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1800,0209AbuCubayda
152,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1801,0209AbuCubayda
153,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1804,0276IbnQutaybaDinawari
154,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1828,0276IbnQutaybaDinawari
155,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1885,0276IbnQutaybaDinawari
156,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1892,0276IbnQutaybaDinawari
157,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1893,0209AbuCubayda
158,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1894,0209AbuCubayda
159,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1896,0276IbnQutaybaDinawari
160,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1899,0276IbnQutaybaDinawari
161,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1905,0276IbnQutaybaDinawari
162,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1918,0276IbnQutaybaDinawari
163,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1919,0276IbnQutaybaDinawari
164,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1924,0276IbnQutaybaDinawari
165,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1957,0276IbnQutaybaDinawari
166,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1957,0209AbuCubayda
167,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1977,0209AbuCubayda
168,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1981,0209AbuCubayda
169,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1984,0209AbuCubayda
170,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,1994,0151IbnIshaq.Sira
171,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,2000,0209AbuCubayda
172,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,2005,0276IbnQutaybaDinawari
173,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,2011,0209AbuCubayda
174,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,2012,0151IbnIshaq.Sira
175,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,2012,0209AbuCubayda
176,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,2015,0276IbnQutaybaDinawari
177,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,2035,0209AbuCubayda
