,uri,ms,text_uri
39,0209AbuCubayda,2376,0537AbuHafsNasafi.TaysirFiTafsir
40,0209AbuCubayda,2389,0537AbuHafsNasafi.TaysirFiTafsir
41,0209AbuCubayda,2391,0537AbuHafsNasafi.TaysirFiTafsir
42,0209AbuCubayda,2396,0537AbuHafsNasafi.TaysirFiTafsir
43,0209AbuCubayda,2400,0537AbuHafsNasafi.TaysirFiTafsir
44,0209AbuCubayda,2408,0537AbuHafsNasafi.TaysirFiTafsir
45,0209AbuCubayda,2413,0537AbuHafsNasafi.TaysirFiTafsir
46,0209AbuCubayda,2435,0537AbuHafsNasafi.TaysirFiTafsir
47,0209AbuCubayda,2437,0537AbuHafsNasafi.TaysirFiTafsir
48,0209AbuCubayda,2470,0537AbuHafsNasafi.TaysirFiTafsir
49,0209AbuCubayda,2475,0537AbuHafsNasafi.TaysirFiTafsir
50,0209AbuCubayda,2485,0537AbuHafsNasafi.TaysirFiTafsir
51,0209AbuCubayda,2486,0537AbuHafsNasafi.TaysirFiTafsir
52,0209AbuCubayda,2520,0537AbuHafsNasafi.TaysirFiTafsir
53,0209AbuCubayda,2551,0537AbuHafsNasafi.TaysirFiTafsir
54,0209AbuCubayda,2558,0537AbuHafsNasafi.TaysirFiTafsir
55,0209AbuCubayda,2633,0537AbuHafsNasafi.TaysirFiTafsir
56,0209AbuCubayda,2675,0537AbuHafsNasafi.TaysirFiTafsir
57,0209AbuCubayda,2689,0537AbuHafsNasafi.TaysirFiTafsir
58,0209AbuCubayda,2729,0537AbuHafsNasafi.TaysirFiTafsir
59,0209AbuCubayda,2759,0537AbuHafsNasafi.TaysirFiTafsir
60,0209AbuCubayda,2772,0537AbuHafsNasafi.TaysirFiTafsir
61,0209AbuCubayda,2804,0537AbuHafsNasafi.TaysirFiTafsir
62,0209AbuCubayda,2871,0537AbuHafsNasafi.TaysirFiTafsir
63,0209AbuCubayda,2873,0537AbuHafsNasafi.TaysirFiTafsir
64,0209AbuCubayda,2923,0537AbuHafsNasafi.TaysirFiTafsir
65,0209AbuCubayda,2974,0537AbuHafsNasafi.TaysirFiTafsir
66,0209AbuCubayda,2999,0537AbuHafsNasafi.TaysirFiTafsir
67,0209AbuCubayda,3003,0537AbuHafsNasafi.TaysirFiTafsir
68,0209AbuCubayda,3019,0537AbuHafsNasafi.TaysirFiTafsir
69,0209AbuCubayda,3031,0537AbuHafsNasafi.TaysirFiTafsir
70,0209AbuCubayda,3089,0537AbuHafsNasafi.TaysirFiTafsir
71,0209AbuCubayda,3129,0537AbuHafsNasafi.TaysirFiTafsir
72,0209AbuCubayda,3133,0537AbuHafsNasafi.TaysirFiTafsir
73,0209AbuCubayda,3135,0537AbuHafsNasafi.TaysirFiTafsir
74,0209AbuCubayda,3140,0537AbuHafsNasafi.TaysirFiTafsir
75,0209AbuCubayda,3147,0537AbuHafsNasafi.TaysirFiTafsir
76,0209AbuCubayda,3173,0537AbuHafsNasafi.TaysirFiTafsir
77,0209AbuCubayda,3176,0537AbuHafsNasafi.TaysirFiTafsir
78,0209AbuCubayda,3184,0537AbuHafsNasafi.TaysirFiTafsir
79,0209AbuCubayda,3281,0537AbuHafsNasafi.TaysirFiTafsir
80,0209AbuCubayda,3293,0537AbuHafsNasafi.TaysirFiTafsir
81,0209AbuCubayda,3302,0537AbuHafsNasafi.TaysirFiTafsir
82,0209AbuCubayda,3304,0537AbuHafsNasafi.TaysirFiTafsir
83,0209AbuCubayda,3419,0537AbuHafsNasafi.TaysirFiTafsir
84,0209AbuCubayda,3425,0537AbuHafsNasafi.TaysirFiTafsir
85,0209AbuCubayda,3434,0537AbuHafsNasafi.TaysirFiTafsir
86,0209AbuCubayda,3496,0537AbuHafsNasafi.TaysirFiTafsir
87,0209AbuCubayda,3506,0537AbuHafsNasafi.TaysirFiTafsir
88,0209AbuCubayda,3544,0537AbuHafsNasafi.TaysirFiTafsir
89,0209AbuCubayda,3648,0537AbuHafsNasafi.TaysirFiTafsir
90,0209AbuCubayda,3650,0537AbuHafsNasafi.TaysirFiTafsir
91,0209AbuCubayda,3676,0537AbuHafsNasafi.TaysirFiTafsir
92,0209AbuCubayda,3689,0537AbuHafsNasafi.TaysirFiTafsir
93,0209AbuCubayda,3720,0537AbuHafsNasafi.TaysirFiTafsir
94,0209AbuCubayda,3741,0537AbuHafsNasafi.TaysirFiTafsir
95,0209AbuCubayda,3761,0537AbuHafsNasafi.TaysirFiTafsir
96,0209AbuCubayda,3771,0537AbuHafsNasafi.TaysirFiTafsir
97,0209AbuCubayda,3772,0537AbuHafsNasafi.TaysirFiTafsir
98,0209AbuCubayda,3773,0537AbuHafsNasafi.TaysirFiTafsir
99,0209AbuCubayda,3785,0537AbuHafsNasafi.TaysirFiTafsir
100,0209AbuCubayda,3791,0537AbuHafsNasafi.TaysirFiTafsir
101,0209AbuCubayda,3792,0537AbuHafsNasafi.TaysirFiTafsir
102,0209AbuCubayda,3804,0537AbuHafsNasafi.TaysirFiTafsir
103,0209AbuCubayda,3805,0537AbuHafsNasafi.TaysirFiTafsir
104,0209AbuCubayda,3813,0537AbuHafsNasafi.TaysirFiTafsir
105,0209AbuCubayda,3828,0537AbuHafsNasafi.TaysirFiTafsir
106,0209AbuCubayda,3854,0537AbuHafsNasafi.TaysirFiTafsir
107,0209AbuCubayda,3857,0537AbuHafsNasafi.TaysirFiTafsir
108,0209AbuCubayda,3869,0537AbuHafsNasafi.TaysirFiTafsir
109,0209AbuCubayda,3877,0537AbuHafsNasafi.TaysirFiTafsir
110,0209AbuCubayda,3884,0537AbuHafsNasafi.TaysirFiTafsir
111,0209AbuCubayda,3885,0537AbuHafsNasafi.TaysirFiTafsir
112,0209AbuCubayda,3886,0537AbuHafsNasafi.TaysirFiTafsir
113,0209AbuCubayda,3889,0537AbuHafsNasafi.TaysirFiTafsir
114,0198SufyanIbnCuyayna,54,0537AbuHafsNasafi.TaysirFiTafsir
115,0198SufyanIbnCuyayna,388,0537AbuHafsNasafi.TaysirFiTafsir
116,0198SufyanIbnCuyayna,765,0537AbuHafsNasafi.TaysirFiTafsir
117,0198SufyanIbnCuyayna,846,0537AbuHafsNasafi.TaysirFiTafsir
118,0198SufyanIbnCuyayna,1005,0537AbuHafsNasafi.TaysirFiTafsir
119,0198SufyanIbnCuyayna,1378,0537AbuHafsNasafi.TaysirFiTafsir
120,0198SufyanIbnCuyayna,1567,0537AbuHafsNasafi.TaysirFiTafsir
121,0198SufyanIbnCuyayna,1679,0537AbuHafsNasafi.TaysirFiTafsir
122,0198SufyanIbnCuyayna,1712,0537AbuHafsNasafi.TaysirFiTafsir
123,0198SufyanIbnCuyayna,1831,0537AbuHafsNasafi.TaysirFiTafsir
124,0198SufyanIbnCuyayna,1899,0537AbuHafsNasafi.TaysirFiTafsir
125,0198SufyanIbnCuyayna,2090,0537AbuHafsNasafi.TaysirFiTafsir
126,0198SufyanIbnCuyayna,2210,0537AbuHafsNasafi.TaysirFiTafsir
127,0198SufyanIbnCuyayna,2272,0537AbuHafsNasafi.TaysirFiTafsir
128,0198SufyanIbnCuyayna,2333,0537AbuHafsNasafi.TaysirFiTafsir
129,0198SufyanIbnCuyayna,3282,0537AbuHafsNasafi.TaysirFiTafsir
130,0198SufyanIbnCuyayna,3349,0537AbuHafsNasafi.TaysirFiTafsir
131,0198SufyanIbnCuyayna,3479,0537AbuHafsNasafi.TaysirFiTafsir
132,0198SufyanIbnCuyayna,3484,0537AbuHafsNasafi.TaysirFiTafsir
133,0198SufyanIbnCuyayna,3889,0537AbuHafsNasafi.TaysirFiTafsir
134,0151IbnIshaq.Sira,259,0537AbuHafsNasafi.TaysirFiTafsir
135,0151IbnIshaq.Sira,346,0537AbuHafsNasafi.TaysirFiTafsir
136,0151IbnIshaq.Sira,362,0537AbuHafsNasafi.TaysirFiTafsir
137,0151IbnIshaq.Sira,389,0537AbuHafsNasafi.TaysirFiTafsir
138,0151IbnIshaq.Sira,482,0537AbuHafsNasafi.TaysirFiTafsir
139,0151IbnIshaq.Sira,562,0537AbuHafsNasafi.TaysirFiTafsir
140,0151IbnIshaq.Sira,665,0537AbuHafsNasafi.TaysirFiTafsir
141,0151IbnIshaq.Sira,667,0537AbuHafsNasafi.TaysirFiTafsir
142,0151IbnIshaq.Sira,756,0537AbuHafsNasafi.TaysirFiTafsir
143,0151IbnIshaq.Sira,869,0537AbuHafsNasafi.TaysirFiTafsir
144,0151IbnIshaq.Sira,877,0537AbuHafsNasafi.TaysirFiTafsir
145,0151IbnIshaq.Sira,914,0537AbuHafsNasafi.TaysirFiTafsir
146,0151IbnIshaq.Sira,1038,0537AbuHafsNasafi.TaysirFiTafsir
147,0151IbnIshaq.Sira,1083,0537AbuHafsNasafi.TaysirFiTafsir
148,0151IbnIshaq.Sira,1170,0537AbuHafsNasafi.TaysirFiTafsir
149,0151IbnIshaq.Sira,1182,0537AbuHafsNasafi.TaysirFiTafsir
150,0151IbnIshaq.Sira,1312,0537AbuHafsNasafi.TaysirFiTafsir
151,0151IbnIshaq.Sira,1494,0537AbuHafsNasafi.TaysirFiTafsir
152,0151IbnIshaq.Sira,1498,0537AbuHafsNasafi.TaysirFiTafsir
153,0151IbnIshaq.Sira,1510,0537AbuHafsNasafi.TaysirFiTafsir
154,0151IbnIshaq.Sira,1513,0537AbuHafsNasafi.TaysirFiTafsir
155,0151IbnIshaq.Sira,1514,0537AbuHafsNasafi.TaysirFiTafsir
156,0151IbnIshaq.Sira,1524,0537AbuHafsNasafi.TaysirFiTafsir
157,0151IbnIshaq.Sira,1591,0537AbuHafsNasafi.TaysirFiTafsir
158,0151IbnIshaq.Sira,1663,0537AbuHafsNasafi.TaysirFiTafsir
159,0151IbnIshaq.Sira,1675,0537AbuHafsNasafi.TaysirFiTafsir
160,0151IbnIshaq.Sira,1676,0537AbuHafsNasafi.TaysirFiTafsir
161,0151IbnIshaq.Sira,1691,0537AbuHafsNasafi.TaysirFiTafsir
162,0151IbnIshaq.Sira,1706,0537AbuHafsNasafi.TaysirFiTafsir
163,0151IbnIshaq.Sira,1713,0537AbuHafsNasafi.TaysirFiTafsir
164,0151IbnIshaq.Sira,1719,0537AbuHafsNasafi.TaysirFiTafsir
165,0151IbnIshaq.Sira,1765,0537AbuHafsNasafi.TaysirFiTafsir
166,0151IbnIshaq.Sira,1767,0537AbuHafsNasafi.TaysirFiTafsir
167,0151IbnIshaq.Sira,1768,0537AbuHafsNasafi.TaysirFiTafsir
168,0151IbnIshaq.Sira,1784,0537AbuHafsNasafi.TaysirFiTafsir
169,0151IbnIshaq.Sira,1826,0537AbuHafsNasafi.TaysirFiTafsir
170,0151IbnIshaq.Sira,2052,0537AbuHafsNasafi.TaysirFiTafsir
171,0151IbnIshaq.Sira,2092,0537AbuHafsNasafi.TaysirFiTafsir
172,0151IbnIshaq.Sira,2094,0537AbuHafsNasafi.TaysirFiTafsir
173,0151IbnIshaq.Sira,2228,0537AbuHafsNasafi.TaysirFiTafsir
174,0151IbnIshaq.Sira,2229,0537AbuHafsNasafi.TaysirFiTafsir
175,0151IbnIshaq.Sira,2384,0537AbuHafsNasafi.TaysirFiTafsir
176,0151IbnIshaq.Sira,2407,0537AbuHafsNasafi.TaysirFiTafsir
177,0151IbnIshaq.Sira,2555,0537AbuHafsNasafi.TaysirFiTafsir
178,0151IbnIshaq.Sira,2827,0537AbuHafsNasafi.TaysirFiTafsir
179,0151IbnIshaq.Sira,2830,0537AbuHafsNasafi.TaysirFiTafsir
180,0151IbnIshaq.Sira,2832,0537AbuHafsNasafi.TaysirFiTafsir
181,0151IbnIshaq.Sira,2869,0537AbuHafsNasafi.TaysirFiTafsir
182,0151IbnIshaq.Sira,2912,0537AbuHafsNasafi.TaysirFiTafsir
183,0151IbnIshaq.Sira,2941,0537AbuHafsNasafi.TaysirFiTafsir
184,0151IbnIshaq.Sira,2953,0537AbuHafsNasafi.TaysirFiTafsir
185,0151IbnIshaq.Sira,2956,0537AbuHafsNasafi.TaysirFiTafsir
186,0151IbnIshaq.Sira,3054,0537AbuHafsNasafi.TaysirFiTafsir
187,0151IbnIshaq.Sira,3080,0537AbuHafsNasafi.TaysirFiTafsir
188,0151IbnIshaq.Sira,3101,0537AbuHafsNasafi.TaysirFiTafsir
189,0151IbnIshaq.Sira,3118,0537AbuHafsNasafi.TaysirFiTafsir
190,0151IbnIshaq.Sira,3330,0537AbuHafsNasafi.TaysirFiTafsir
191,0151IbnIshaq.Sira,3332,0537AbuHafsNasafi.TaysirFiTafsir
192,0151IbnIshaq.Sira,3442,0537AbuHafsNasafi.TaysirFiTafsir
193,0151IbnIshaq.Sira,3558,0537AbuHafsNasafi.TaysirFiTafsir
194,0151IbnIshaq.Sira,3664,0537AbuHafsNasafi.TaysirFiTafsir
195,0151IbnIshaq.Sira,3842,0537AbuHafsNasafi.TaysirFiTafsir
196,0151IbnIshaq.Sira,3843,0537AbuHafsNasafi.TaysirFiTafsir
197,0151IbnIshaq.Sira,3853,0537AbuHafsNasafi.TaysirFiTafsir
198,0151IbnIshaq.Sira,3884,0537AbuHafsNasafi.TaysirFiTafsir
199,0150AbuHanifa,321,0537AbuHafsNasafi.TaysirFiTafsir
200,0150AbuHanifa,603,0537AbuHafsNasafi.TaysirFiTafsir
201,0150AbuHanifa,689,0537AbuHafsNasafi.TaysirFiTafsir
202,0150AbuHanifa,1409,0537AbuHafsNasafi.TaysirFiTafsir
203,0150AbuHanifa,3809,0537AbuHafsNasafi.TaysirFiTafsir
0,0209AbuCubayda,225,0538JarAllahZamakhshari.AsasBalagha
1,0209AbuCubayda,384,0538JarAllahZamakhshari.AsasBalagha
2,0209AbuCubayda,770,0538JarAllahZamakhshari.AsasBalagha
0,0209AbuCubayda,167,0538JarAllahZamakhshari.FaiqFiGharib
1,0209AbuCubayda,369,0538JarAllahZamakhshari.FaiqFiGharib
2,0209AbuCubayda,464,0538JarAllahZamakhshari.FaiqFiGharib
3,0209AbuCubayda,482,0538JarAllahZamakhshari.FaiqFiGharib
4,0209AbuCubayda,528,0538JarAllahZamakhshari.FaiqFiGharib
5,0209AbuCubayda,539,0538JarAllahZamakhshari.FaiqFiGharib
6,0209AbuCubayda,558,0538JarAllahZamakhshari.FaiqFiGharib
7,0209AbuCubayda,606,0538JarAllahZamakhshari.FaiqFiGharib
8,0209AbuCubayda,830,0538JarAllahZamakhshari.FaiqFiGharib
9,0487Bakri,715,0538JarAllahZamakhshari.FaiqFiGharib
0,0209AbuCubayda,121,0538JarAllahZamakhshari.Kashshaf
1,0209AbuCubayda,1685,0538JarAllahZamakhshari.Kashshaf
2,0209AbuCubayda,2295,0538JarAllahZamakhshari.Kashshaf
3,0198SufyanIbnCuyayna,1025,0538JarAllahZamakhshari.Kashshaf
4,0150AbuHanifa,1737,0538JarAllahZamakhshari.Kashshaf
5,0150AbuHanifa,2258,0538JarAllahZamakhshari.Kashshaf
6,0150AbuHanifa,2328,0538JarAllahZamakhshari.Kashshaf
0,0209AbuCubayda.Dibaj,95,0538JarAllahZamakhshari.MustaqsaFiAmthal
1,0209AbuCubayda.Dibaj,96,0538JarAllahZamakhshari.MustaqsaFiAmthal
0,0209AbuCubayda,60,0538JarAllahZamakhshari.RabicAbrar
1,0209AbuCubayda,392,0538JarAllahZamakhshari.RabicAbrar
2,0209AbuCubayda,980,0538JarAllahZamakhshari.RabicAbrar
3,0151IbnIshaq.Sira,460,0538JarAllahZamakhshari.RabicAbrar
4,0150AbuHanifa,642,0538JarAllahZamakhshari.RabicAbrar
0,0209AbuCubayda,20,0541IbnCatiyyaAndalusi.MuharrarWajiz
1,0209AbuCubayda,25,0541IbnCatiyyaAndalusi.MuharrarWajiz
2,0209AbuCubayda,81,0541IbnCatiyyaAndalusi.MuharrarWajiz
3,0209AbuCubayda,94,0541IbnCatiyyaAndalusi.MuharrarWajiz
4,0209AbuCubayda,200,0541IbnCatiyyaAndalusi.MuharrarWajiz
5,0209AbuCubayda,287,0541IbnCatiyyaAndalusi.MuharrarWajiz
6,0209AbuCubayda,291,0541IbnCatiyyaAndalusi.MuharrarWajiz
7,0209AbuCubayda,301,0541IbnCatiyyaAndalusi.MuharrarWajiz
8,0209AbuCubayda,325,0541IbnCatiyyaAndalusi.MuharrarWajiz
9,0209AbuCubayda,355,0541IbnCatiyyaAndalusi.MuharrarWajiz
10,0209AbuCubayda,508,0541IbnCatiyyaAndalusi.MuharrarWajiz
11,0209AbuCubayda,525,0541IbnCatiyyaAndalusi.MuharrarWajiz
12,0209AbuCubayda,627,0541IbnCatiyyaAndalusi.MuharrarWajiz
13,0209AbuCubayda,733,0541IbnCatiyyaAndalusi.MuharrarWajiz
14,0209AbuCubayda,771,0541IbnCatiyyaAndalusi.MuharrarWajiz
15,0209AbuCubayda,857,0541IbnCatiyyaAndalusi.MuharrarWajiz
16,0209AbuCubayda,930,0541IbnCatiyyaAndalusi.MuharrarWajiz
17,0209AbuCubayda,940,0541IbnCatiyyaAndalusi.MuharrarWajiz
18,0209AbuCubayda,968,0541IbnCatiyyaAndalusi.MuharrarWajiz
19,0209AbuCubayda,1022,0541IbnCatiyyaAndalusi.MuharrarWajiz
20,0209AbuCubayda,1184,0541IbnCatiyyaAndalusi.MuharrarWajiz
21,0209AbuCubayda,1262,0541IbnCatiyyaAndalusi.MuharrarWajiz
22,0209AbuCubayda,1334,0541IbnCatiyyaAndalusi.MuharrarWajiz
23,0209AbuCubayda,1354,0541IbnCatiyyaAndalusi.MuharrarWajiz
24,0209AbuCubayda,1356,0541IbnCatiyyaAndalusi.MuharrarWajiz
25,0209AbuCubayda,1397,0541IbnCatiyyaAndalusi.MuharrarWajiz
26,0209AbuCubayda,1420,0541IbnCatiyyaAndalusi.MuharrarWajiz
27,0209AbuCubayda,1450,0541IbnCatiyyaAndalusi.MuharrarWajiz
28,0209AbuCubayda,1462,0541IbnCatiyyaAndalusi.MuharrarWajiz
29,0209AbuCubayda,1490,0541IbnCatiyyaAndalusi.MuharrarWajiz
30,0209AbuCubayda,1501,0541IbnCatiyyaAndalusi.MuharrarWajiz
31,0209AbuCubayda,1542,0541IbnCatiyyaAndalusi.MuharrarWajiz
32,0209AbuCubayda,1577,0541IbnCatiyyaAndalusi.MuharrarWajiz
33,0209AbuCubayda,1650,0541IbnCatiyyaAndalusi.MuharrarWajiz
34,0209AbuCubayda,1688,0541IbnCatiyyaAndalusi.MuharrarWajiz
35,0209AbuCubayda,1695,0541IbnCatiyyaAndalusi.MuharrarWajiz
36,0209AbuCubayda,1864,0541IbnCatiyyaAndalusi.MuharrarWajiz
37,0209AbuCubayda,1883,0541IbnCatiyyaAndalusi.MuharrarWajiz
38,0209AbuCubayda,1888,0541IbnCatiyyaAndalusi.MuharrarWajiz
39,0209AbuCubayda,1918,0541IbnCatiyyaAndalusi.MuharrarWajiz
40,0209AbuCubayda,1988,0541IbnCatiyyaAndalusi.MuharrarWajiz
41,0209AbuCubayda.MajazQuran,2005,0541IbnCatiyyaAndalusi.MuharrarWajiz
43,0209AbuCubayda,2020,0541IbnCatiyyaAndalusi.MuharrarWajiz
44,0209AbuCubayda,2026,0541IbnCatiyyaAndalusi.MuharrarWajiz
45,0209AbuCubayda,2160,0541IbnCatiyyaAndalusi.MuharrarWajiz
46,0209AbuCubayda,2171,0541IbnCatiyyaAndalusi.MuharrarWajiz
47,0209AbuCubayda,2195,0541IbnCatiyyaAndalusi.MuharrarWajiz
48,0209AbuCubayda,2293,0541IbnCatiyyaAndalusi.MuharrarWajiz
49,0209AbuCubayda,2305,0541IbnCatiyyaAndalusi.MuharrarWajiz
50,0209AbuCubayda,2319,0541IbnCatiyyaAndalusi.MuharrarWajiz
51,0209AbuCubayda,2406,0541IbnCatiyyaAndalusi.MuharrarWajiz
52,0209AbuCubayda,2407,0541IbnCatiyyaAndalusi.MuharrarWajiz
53,0209AbuCubayda,2529,0541IbnCatiyyaAndalusi.MuharrarWajiz
54,0209AbuCubayda,2600,0541IbnCatiyyaAndalusi.MuharrarWajiz
55,0209AbuCubayda,2633,0541IbnCatiyyaAndalusi.MuharrarWajiz
56,0209AbuCubayda,2704,0541IbnCatiyyaAndalusi.MuharrarWajiz
57,0209AbuCubayda,2713,0541IbnCatiyyaAndalusi.MuharrarWajiz
58,0209AbuCubayda,2744,0541IbnCatiyyaAndalusi.MuharrarWajiz
59,0209AbuCubayda,2773,0541IbnCatiyyaAndalusi.MuharrarWajiz
60,0209AbuCubayda,2849,0541IbnCatiyyaAndalusi.MuharrarWajiz
61,0209AbuCubayda,2906,0541IbnCatiyyaAndalusi.MuharrarWajiz
62,0209AbuCubayda,2951,0541IbnCatiyyaAndalusi.MuharrarWajiz
63,0209AbuCubayda,2960,0541IbnCatiyyaAndalusi.MuharrarWajiz
64,0209AbuCubayda,2996,0541IbnCatiyyaAndalusi.MuharrarWajiz
65,0209AbuCubayda,3022,0541IbnCatiyyaAndalusi.MuharrarWajiz
66,0209AbuCubayda,3043,0541IbnCatiyyaAndalusi.MuharrarWajiz
67,0209AbuCubayda,3091,0541IbnCatiyyaAndalusi.MuharrarWajiz
68,0209AbuCubayda,3186,0541IbnCatiyyaAndalusi.MuharrarWajiz
69,0209AbuCubayda,3191,0541IbnCatiyyaAndalusi.MuharrarWajiz
70,0209AbuCubayda,3236,0541IbnCatiyyaAndalusi.MuharrarWajiz
71,0209AbuCubayda,3346,0541IbnCatiyyaAndalusi.MuharrarWajiz
72,0209AbuCubayda,3363,0541IbnCatiyyaAndalusi.MuharrarWajiz
73,0209AbuCubayda,3389,0541IbnCatiyyaAndalusi.MuharrarWajiz
74,0209AbuCubayda,3394,0541IbnCatiyyaAndalusi.MuharrarWajiz
75,0209AbuCubayda,3399,0541IbnCatiyyaAndalusi.MuharrarWajiz
76,0209AbuCubayda,3407,0541IbnCatiyyaAndalusi.MuharrarWajiz
77,0209AbuCubayda,3418,0541IbnCatiyyaAndalusi.MuharrarWajiz
78,0209AbuCubayda,3471,0541IbnCatiyyaAndalusi.MuharrarWajiz
79,0209AbuCubayda,3554,0541IbnCatiyyaAndalusi.MuharrarWajiz
80,0209AbuCubayda,3589,0541IbnCatiyyaAndalusi.MuharrarWajiz
81,0209AbuCubayda,3629,0541IbnCatiyyaAndalusi.MuharrarWajiz
82,0209AbuCubayda,3643,0541IbnCatiyyaAndalusi.MuharrarWajiz
83,0209AbuCubayda,3645,0541IbnCatiyyaAndalusi.MuharrarWajiz
84,0209AbuCubayda,3657,0541IbnCatiyyaAndalusi.MuharrarWajiz
85,0209AbuCubayda,3660,0541IbnCatiyyaAndalusi.MuharrarWajiz
86,0209AbuCubayda,3661,0541IbnCatiyyaAndalusi.MuharrarWajiz
87,0209AbuCubayda,3678,0541IbnCatiyyaAndalusi.MuharrarWajiz
88,0209AbuCubayda,3700,0541IbnCatiyyaAndalusi.MuharrarWajiz
89,0209AbuCubayda,3708,0541IbnCatiyyaAndalusi.MuharrarWajiz
90,0209AbuCubayda,3718,0541IbnCatiyyaAndalusi.MuharrarWajiz
91,0209AbuCubayda,3726,0541IbnCatiyyaAndalusi.MuharrarWajiz
92,0209AbuCubayda,3733,0541IbnCatiyyaAndalusi.MuharrarWajiz
93,0209AbuCubayda,3736,0541IbnCatiyyaAndalusi.MuharrarWajiz
94,0209AbuCubayda,3746,0541IbnCatiyyaAndalusi.MuharrarWajiz
95,0209AbuCubayda,3776,0541IbnCatiyyaAndalusi.MuharrarWajiz
96,0310Tabari.Tarikh,70,0541IbnCatiyyaAndalusi.MuharrarWajiz
97,0276IbnQutaybaDinawari,72,0541IbnCatiyyaAndalusi.MuharrarWajiz
98,0276IbnQutaybaDinawari,86,0541IbnCatiyyaAndalusi.MuharrarWajiz
99,0276IbnQutaybaDinawari,97,0541IbnCatiyyaAndalusi.MuharrarWajiz
100,0276IbnQutaybaDinawari,612,0541IbnCatiyyaAndalusi.MuharrarWajiz
101,0276IbnQutaybaDinawari,703,0541IbnCatiyyaAndalusi.MuharrarWajiz
102,0276IbnQutaybaDinawari,1023,0541IbnCatiyyaAndalusi.MuharrarWajiz
103,0276IbnQutaybaDinawari,1275,0541IbnCatiyyaAndalusi.MuharrarWajiz
104,0276IbnQutaybaDinawari,1471,0541IbnCatiyyaAndalusi.MuharrarWajiz
105,0276IbnQutaybaDinawari,1730,0541IbnCatiyyaAndalusi.MuharrarWajiz
106,0276IbnQutaybaDinawari,3218,0541IbnCatiyyaAndalusi.MuharrarWajiz
107,0276IbnQutaybaDinawari,3722,0541IbnCatiyyaAndalusi.MuharrarWajiz
108,0151IbnIshaq.Sira,650,0541IbnCatiyyaAndalusi.MuharrarWajiz
109,0241IbnHanbal,956,0541IbnCatiyyaAndalusi.MuharrarWajiz
110,0257IbnCabdHakam.FutuhMisr,969,0541IbnCatiyyaAndalusi.MuharrarWajiz
111,0198SufyanIbnCuyayna,1394,0541IbnCatiyyaAndalusi.MuharrarWajiz
112,0198SufyanIbnCuyayna,1548,0541IbnCatiyyaAndalusi.MuharrarWajiz
113,0198SufyanIbnCuyayna,1600,0541IbnCatiyyaAndalusi.MuharrarWajiz
114,0198SufyanIbnCuyayna,1706,0541IbnCatiyyaAndalusi.MuharrarWajiz
115,0198SufyanIbnCuyayna,2329,0541IbnCatiyyaAndalusi.MuharrarWajiz
116,0198SufyanIbnCuyayna,2771,0541IbnCatiyyaAndalusi.MuharrarWajiz
117,0198SufyanIbnCuyayna,3262,0541IbnCatiyyaAndalusi.MuharrarWajiz
0,0209AbuCubayda,45,0543IbnCarabiIshbili.AhkamQuran
1,0209AbuCubayda,303,0543IbnCarabiIshbili.AhkamQuran
2,0209AbuCubayda,1001,0543IbnCarabiIshbili.AhkamQuran
3,0209AbuCubayda,1242,0543IbnCarabiIshbili.AhkamQuran
4,0276IbnQutaybaDinawari,261,0543IbnCarabiIshbili.AhkamQuran
5,0276IbnQutaybaDinawari,850,0543IbnCarabiIshbili.AhkamQuran
6,0276IbnQutaybaDinawari.FadlCarab,851,0543IbnCarabiIshbili.AhkamQuran
7,0241IbnHanbal,339,0543IbnCarabiIshbili.AhkamQuran
8,0241IbnHanbal,430,0543IbnCarabiIshbili.AhkamQuran
9,0241IbnHanbal,488,0543IbnCarabiIshbili.AhkamQuran
10,0241IbnHanbal,544,0543IbnCarabiIshbili.AhkamQuran
11,0241IbnHanbal,557,0543IbnCarabiIshbili.AhkamQuran
12,0241IbnHanbal,567,0543IbnCarabiIshbili.AhkamQuran
13,0241IbnHanbal,647,0543IbnCarabiIshbili.AhkamQuran
14,0241IbnHanbal,853,0543IbnCarabiIshbili.AhkamQuran
15,0241IbnHanbal,952,0543IbnCarabiIshbili.AhkamQuran
16,0241IbnHanbal,1502,0543IbnCarabiIshbili.AhkamQuran
17,0257IbnCabdHakam.FutuhMisr,504,0543IbnCarabiIshbili.AhkamQuran
18,0257IbnCabdHakam.FutuhMisr,1519,0543IbnCarabiIshbili.AhkamQuran
19,0198SufyanIbnCuyayna,539,0543IbnCarabiIshbili.AhkamQuran
20,0151IbnIshaq.Sira,607,0543IbnCarabiIshbili.AhkamQuran
21,0151IbnIshaq.Sira,1179,0543IbnCarabiIshbili.AhkamQuran
0,0310Tabari.Tarikh,9,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
1,0310Tabari.Tarikh,391,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
2,0241IbnHanbal,24,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
3,0241IbnHanbal,49,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
4,0241IbnHanbal,79,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
5,0241IbnHanbal,105,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
6,0241IbnHanbal,124,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
